1	1.725174	0.005042	127
2	0	0	127
3	0	2.830513	127
4	1.864896	2.561898	127
5	2.209312	0	123.6218
6	0	0	123.6218
7	0	3.624843	123.6218
8	2.388245	3.280846	123.6218
9	1.866171	-2.554605	127
10	0	-2.830513	127
11	2.389877	-3.271507	123.6218
12	0	-3.624843	123.6218
13	3.469911	-1.813975	127
14	3.622605	0	127
15	4.443676	-2.323034	123.6218
16	4.639221	0.008007999999999999	123.6218
17	3.468279	1.824331	127
18	4.441587	2.336296	123.6218
19	2.826543	-4.904852	127
20	0	-5.6605	127
21	3.619776	-6.281335	123.6218
22	0	-7.25	123.6218
23	4.90358	-2.828749	127
24	6.279706	-3.622601	123.6218
25	5.661	0	127
26	7.249686	0.001813	123.6218
27	4.901134	2.832986	127
28	6.276573	3.628026	123.6218
29	2.826543	4.904852	127
30	3.619776	6.281335	123.6218
31	0	5.6605	127
32	0	7.249686	123.6218
33	2.285504	0.006679	120.2436
34	0	0	120.2436
35	0	3.749852	120.2436
36	2.470608	3.393992	120.2436
37	2.472296	-3.384331	120.2436
38	0	-3.749852	120.2436
39	4.596925	-2.403148	120.2436
40	4.799213	0.008284	120.2436
41	4.594764	2.416867	120.2436
42	3.74461	-6.497959	120.2436
43	0	-7.5	120.2436
44	6.496273	-3.747533	120.2436
45	7.499704	0.001875	120.2436
46	6.493032	3.753145	120.2436
47	3.74461	6.497959	120.2436
48	0	7.499705	120.2436
49	2.209312	0.006456	116.8654
50	0	0	116.8654
51	0	3.624843	116.8654
52	2.388245	3.280846	116.8654
53	2.389877	-3.271507	116.8654
54	0	-3.624843	116.8654
55	4.443676	-2.323034	116.8654
56	4.639221	0.008007999999999999	116.8654
57	4.441587	2.336296	116.8654
58	3.619776	-6.281335	116.8654
59	0	-7.25	116.8654
60	6.279706	-3.622601	116.8654
61	7.249686	0.001813	116.8654
62	6.276573	3.628026	116.8654
63	3.619776	6.281335	116.8654
64	0	7.249686	116.8654
65	1.935137	0	113.4872
66	0	0	113.4872
67	0	3.175	113.4872
68	2.091863	2.873693	113.4872
69	2.093293	-2.865513	113.4872
70	0	-3.175	113.4872
71	3.892216	-2.034745	113.4872
72	4.063494	0	113.4872
73	3.890386	2.046362	113.4872
74	3.175	-5.501822	113.4872
75	0	-6.35	113.4872
76	5.500394	-3.175	113.4872
77	6.5	0	113.4872
78	5.497651	3.175	113.4872
79	3.175	5.501822	113.4872
80	0	6.35	113.4872
81	-1.725174	0.005042	127
82	-1.864896	2.561898	127
83	-2.209312	0	123.6218
84	-2.388245	3.280846	123.6218
85	-1.866171	-2.554605	127
86	-2.389877	-3.271507	123.6218
87	-3.469911	-1.813975	127
88	-3.622605	0	127
89	-4.443676	-2.323034	123.6218
90	-4.639221	0.008007999999999999	123.6218
91	-3.468279	1.824331	127
92	-4.441587	2.336296	123.6218
93	-2.826543	-4.904852	127
94	-3.619776	-6.281335	123.6218
95	-4.90358	-2.828749	127
96	-6.279706	-3.622601	123.6218
97	-5.661	0	127
98	-7.249686	0.001813	123.6218
99	-4.901134	2.832986	127
100	-6.276573	3.628026	123.6218
101	-2.826543	4.904852	127
102	-3.619776	6.281335	123.6218
103	-2.285504	0.006679	120.2436
104	-2.470608	3.393992	120.2436
105	-2.472296	-3.384331	120.2436
106	-4.596925	-2.403148	120.2436
107	-4.799213	0.008284	120.2436
108	-4.594764	2.416867	120.2436
109	-3.74461	-6.497959	120.2436
110	-6.496273	-3.747533	120.2436
111	-7.499704	0.001875	120.2436
112	-6.493032	3.753145	120.2436
113	-3.74461	6.497959	120.2436
114	-2.209312	0.006456	116.8654
115	-2.388245	3.280846	116.8654
116	-2.389877	-3.271507	116.8654
117	-4.443676	-2.323034	116.8654
118	-4.639221	0.008007999999999999	116.8654
119	-4.441587	2.336296	116.8654
120	-3.619776	-6.281335	116.8654
121	-6.279706	-3.622601	116.8654
122	-7.249686	0.001813	116.8654
123	-6.276573	3.628026	116.8654
124	-3.619776	6.281335	116.8654
125	-1.935137	0	113.4872
126	-2.091863	2.873693	113.4872
127	-2.093293	-2.865513	113.4872
128	-3.892216	-2.034745	113.4872
129	-4.063494	0	113.4872
130	-3.890386	2.046362	113.4872
131	-3.175	-5.501822	113.4872
132	-5.500394	-3.175	113.4872
133	-6.5	0	113.4872
134	-5.497651	3.175	113.4872
135	-3.175	5.501822	113.4872
