1	0	-6.35	0
2	0	-12	0
3	0	-12	-6.35
4	0	-6.35	-6.35
5	3.175	-5.501822	0
6	5.196152	-9	0
7	5.196152	-9	-6.35
8	3.175	-5.501822	-6.35
9	0	-12	-12.7
10	0	-6.35	-12.7
11	5.196152	-9	-12.7
12	3.175	-5.501822	-12.7
13	5.500394	-3.175	0
14	10.3923	-6	0
15	10.3923	-6	-6.35
16	5.500394	-3.175	-6.35
17	10.3923	-6	-12.7
18	5.500394	-3.175	-12.7
19	6.5	0	0
20	10.3923	0	0
21	10.3923	0	-6.35
22	6.35	0	-6.35
23	10.3923	0	-12.7
24	6.5	0	-12.7
25	5.497651	3.175	0
26	10.3923	6	0
27	10.3923	6	-6.35
28	5.497651	3.175	-6.35
29	10.3923	6	-12.7
30	5.497651	3.175	-12.7
31	3.175	5.501822	0
32	5.196152	9	0
33	5.196152	9	-6.35
34	3.175	5.501822	-6.35
35	5.196152	9	-12.7
36	3.175	5.501822	-12.7
37	0	6.35	0
38	0	12	0
39	0	12	-6.35
40	0	6.35	-6.35
41	0	12	-12.7
42	0	6.35	-12.7
43	1.935137	0	0
44	0	0	0
45	0	3.175	0
46	2.091863	2.873693	0
47	1.935137	0	-6.35
48	0	0	-6.35
49	0	3.175	-6.35
50	2.091863	2.873693	-6.35
51	2.093293	-2.865513	0
52	0	-3.175	0
53	2.093293	-2.865513	-6.35
54	0	-3.175	-6.35
55	3.892216	-2.034745	0
56	4.063494	0	0
57	3.892216	-2.034745	-6.35
58	4.063494	0	-6.35
59	3.890386	2.046362	0
60	3.890386	2.046362	-6.35
61	6.5	0	-6.35
62	1.935137	0	-12.7
63	0	0	-12.7
64	0	3.175	-12.7
65	2.091863	2.873693	-12.7
66	2.093293	-2.865513	-12.7
67	0	-3.175	-12.7
68	3.892216	-2.034745	-12.7
69	4.063494	0	-12.7
70	3.890386	2.046362	-12.7
71	1.935137	0	-19.05
72	0	0	-19.05
73	0	3.175	-19.05
74	2.091863	2.873693	-19.05
75	2.093293	-2.865513	-19.05
76	0	-3.175	-19.05
77	3.892216	-2.034745	-19.05
78	4.063494	0	-19.05
79	3.890386	2.046362	-19.05
80	3.175	-5.501822	-19.05
81	0	-6.35	-19.05
82	5.500394	-3.175	-19.05
83	6.5	0	-19.05
84	5.497651	3.175	-19.05
85	3.175	5.501822	-19.05
86	0	6.35	-19.05
87	1.935137	0	-25.4
88	0	0	-25.4
89	0	3.175	-25.4
90	2.091863	2.873693	-25.4
91	2.093293	-2.865513	-25.4
92	0	-3.175	-25.4
93	3.892216	-2.034745	-25.4
94	4.063494	0	-25.4
95	3.890386	2.046362	-25.4
96	3.175	-5.501822	-25.4
97	0	-6.35	-25.4
98	5.500394	-3.175	-25.4
99	6.5	0	-25.4
100	5.497651	3.175	-25.4
101	3.175	5.501822	-25.4
102	0	6.35	-25.4
103	-5.196152	-9	0
104	-3.175	-5.501822	0
105	-3.175	-5.501822	-6.35
106	-5.196152	-9	-6.35
107	-3.175	-5.501822	-12.7
108	-5.196152	-9	-12.7
109	-10.3923	-6	0
110	-5.500394	-3.175	0
111	-5.500394	-3.175	-6.35
112	-10.3923	-6	-6.35
113	-5.500394	-3.175	-12.7
114	-10.3923	-6	-12.7
115	-10.3923	0	0
116	-6.5	0	0
117	-6.35	0	-6.35
118	-10.3923	0	-6.35
119	-6.5	0	-12.7
120	-10.3923	0	-12.7
121	-10.3923	6	0
122	-5.497651	3.175	0
123	-5.497651	3.175	-6.35
124	-10.3923	6	-6.35
125	-5.497651	3.175	-12.7
126	-10.3923	6	-12.7
127	-5.196152	9	0
128	-3.175	5.501822	0
129	-3.175	5.501822	-6.35
130	-5.196152	9	-6.35
131	-3.175	5.501822	-12.7
132	-5.196152	9	-12.7
133	-1.935137	0	0
134	-2.091863	2.873693	0
135	-1.935137	0	-6.35
136	-2.091863	2.873693	-6.35
137	-2.093293	-2.865513	0
138	-2.093293	-2.865513	-6.35
139	-3.892216	-2.034745	0
140	-4.063494	0	0
141	-3.892216	-2.034745	-6.35
142	-4.063494	0	-6.35
143	-3.890386	2.046362	0
144	-3.890386	2.046362	-6.35
145	-6.5	0	-6.35
146	-1.935137	0	-12.7
147	-2.091863	2.873693	-12.7
148	-2.093293	-2.865513	-12.7
149	-3.892216	-2.034745	-12.7
150	-4.063494	0	-12.7
151	-3.890386	2.046362	-12.7
152	-1.935137	0	-19.05
153	-2.091863	2.873693	-19.05
154	-2.093293	-2.865513	-19.05
155	-3.892216	-2.034745	-19.05
156	-4.063494	0	-19.05
157	-3.890386	2.046362	-19.05
158	-3.175	-5.501822	-19.05
159	-5.500394	-3.175	-19.05
160	-6.5	0	-19.05
161	-5.497651	3.175	-19.05
162	-3.175	5.501822	-19.05
163	-1.935137	0	-25.4
164	-2.091863	2.873693	-25.4
165	-2.093293	-2.865513	-25.4
166	-3.892216	-2.034745	-25.4
167	-4.063494	0	-25.4
168	-3.890386	2.046362	-25.4
169	-3.175	-5.501822	-25.4
170	-5.500394	-3.175	-25.4
171	-6.5	0	-25.4
172	-5.497651	3.175	-25.4
173	-3.175	5.501822	-25.4
